,Unnamed: 0.1,Unnamed: 0,name,enc
20,20.0,,jay,"[-0.16426026821136475, 0.07569228112697601, 0.05653264373540878, -0.04263240844011307, -0.02005045674741268, -0.007213603239506483, -0.05568589270114899, -0.18810264766216278, 0.14457891881465912, -0.1262405663728714, 0.24763117730617523, 0.004133561160415411, -0.12377003580331802, -0.16700980067253113, 0.07651390135288239, 0.06758551299571991, -0.10176139324903488, -0.1605502963066101, -0.0837986022233963, -0.11976329982280731, -0.021346598863601685, -0.029605412855744362, 0.03521047905087471, 0.03280222415924072, -0.22028274834156036, -0.37429550290107727, -0.08916384726762772, -0.1379663199186325, 0.043150950223207474, -0.03571124002337456, -0.027633335441350937, 0.001041810610331595, -0.23046928644180298, -0.08540340512990952, -0.018300393596291542, 0.14737309515476227, -0.02138107642531395, -0.04591386020183563, 0.16458377242088318, -0.06345124542713165, -0.09128548204898834, -0.02061101421713829, 0.03997626155614853, 0.21659260988235474, 0.19848093390464783, 0.007360235787928104, 0.08918075263500214, -0.04662967100739479, 0.13267289102077484, -0.25001388788223267, 0.13386625051498413, 0.06375156342983246, 0.047811754047870636, 0.0661439299583435, 0.09400107711553574, -0.12839734554290771, 0.005336802452802658, 0.11543910205364227, -0.1714518815279007, 0.09393880516290665, 0.048355694860219955, -0.05285520851612091, -0.09687837958335876, 0.009713786654174328, 0.2659921646118164, 0.18794108927249908, -0.10408571362495422, -0.10555342584848404, 0.12529070675373077, -0.10713455080986023, 0.003942347131669521, 0.04545851796865463, -0.11713746190071106, -0.18865306675434113, -0.3011891841888428, 0.14504259824752808, 0.4594503939151764, 0.15529721975326538, -0.19685719907283783, 0.033371590077877045, -0.10610571503639221, 0.009149530902504921, 0.14208142459392548, 0.0213547945022583, -0.02216118946671486, -0.035836152732372284, -0.10019365698099136, 0.08365468680858612, 0.21404123306274414, 0.051870062947273254, -0.08048393577337265, 0.17794081568717957, -0.02488391473889351, 0.04321541264653206, 0.05958830937743187, 0.09598372876644135, -0.11844924092292786, -0.014497308060526848, -0.11375467479228973, -0.006053496152162552, 0.11488857120275497, 0.024403300136327744, 0.016945451498031616, 0.09108640253543854, -0.12876106798648834, 0.1899670511484146, -0.008461077697575092, -6.836652755737305e-05, 0.03719242289662361, -0.028453435748815536, -0.08434576541185379, -0.039250992238521576, 0.10628102719783783, -0.2558310925960541, 0.17805582284927368, 0.1202656626701355, -0.0006364453583955765, 0.23237450420856476, 0.07822215557098389, 0.04733801633119583, 0.031544458121061325, 0.02566111646592617, -0.1517966091632843, -0.05522383749485016, 0.03488319367170334, 0.011581304483115673, 0.0898364931344986, 0.05284780263900757]"
21,21.0,,jay,"[-0.15063831210136414, 0.10452565550804138, 0.02042003720998764, -0.03800830990076065, -0.04829484224319458, -0.008637599647045135, -0.052150942385196686, -0.17248274385929108, 0.16791236400604248, -0.09681655466556549, 0.22767984867095947, -0.005104081705212593, -0.15228508412837982, -0.13229916989803314, 0.07661837339401245, 0.06256644427776337, -0.12559309601783752, -0.14685042202472687, -0.06368895620107651, -0.13353480398654938, -0.015881769359111786, -0.049902286380529404, 0.021583663299679756, 0.06436166912317276, -0.2096703201532364, -0.3573094606399536, -0.11828798800706863, -0.129979208111763, 0.04630497843027115, -0.04533657431602478, -0.030138308182358742, -0.010655532591044903, -0.21430881321430206, -0.1260668933391571, -0.01646847277879715, 0.1308221071958542, -0.03986048698425293, -0.0600806325674057, 0.12471166253089905, -0.06692799925804138, -0.06383032351732254, -0.005447166971862316, 0.06644940376281738, 0.2478102147579193, 0.18823038041591644, 0.03590543940663338, 0.08848485350608826, -0.021652841940522194, 0.11882627010345459, -0.2518402636051178, 0.11406373977661133, 0.08546721190214157, 0.04951735585927963, 0.07021474838256836, 0.09289756417274475, -0.11884912848472595, 0.019426601007580757, 0.14283421635627747, -0.1738726645708084, 0.09765589237213135, 0.05768982321023941, -0.038935452699661255, -0.09841323643922806, 0.02142789214849472, 0.28531503677368164, 0.18377473950386047, -0.10195008665323257, -0.10406619310379028, 0.11109282076358795, -0.10167177766561508, -0.026606496423482895, 0.027920950204133987, -0.12718915939331055, -0.19188113510608673, -0.29996106028556824, 0.15400800108909607, 0.47081831097602844, 0.14874933660030365, -0.1497783213853836, 0.07675426453351974, -0.12182597815990448, 0.020652255043387413, 0.0993649959564209, 0.0016772772651165724, -0.04482034593820572, -0.04247942939400673, -0.12500974535942078, 0.09487424045801163, 0.19844602048397064, 0.040194958448410034, -0.06398520618677139, 0.17354801297187805, -0.013865651562809944, 0.02272956073284149, 0.06103069335222244, 0.11383975297212601, -0.13412396609783173, -0.024476133286952972, -0.11576557159423828, -0.03818733990192413, 0.15975074470043182, 0.004472412168979645, 0.004992277827113867, 0.08152806013822556, -0.17690491676330566, 0.18346360325813293, 0.008886958472430706, -0.0034978361800312996, 0.033325616270303726, -0.031677354127168655, -0.09208771586418152, -0.012214019894599915, 0.12175720185041428, -0.29352298378944397, 0.17649611830711365, 0.13632431626319885, 0.0037727232556790113, 0.22061684727668762, 0.06300558149814606, 0.017087001353502274, 0.03172847256064415, 0.004809526726603508, -0.13091564178466797, -0.07802828401327133, 0.030741658061742783, 0.011192205362021923, 0.07161267101764679, 0.05783762037754059]"
22,22.0,,jay,"[-0.1540132462978363, 0.10787022113800049, -0.008141417056322098, -0.00830687116831541, -0.08651472628116608, -0.016423169523477554, -0.03135428950190544, -0.17958012223243713, 0.15549784898757935, -0.12716786563396454, 0.19627031683921814, -0.014404273591935635, -0.2062883973121643, -0.08829199522733688, 0.08048756420612335, 0.05393914878368378, -0.14942315220832825, -0.19311931729316711, -0.029361236840486526, -0.1165410727262497, 0.004817297216504812, -0.010575471445918083, 0.022892506793141365, 0.0715901181101799, -0.21323302388191223, -0.35560229420661926, -0.10705649852752686, -0.1437702178955078, 0.054416269063949585, -0.07344385981559753, -0.01521284319460392, 0.015786873176693916, -0.19009223580360413, -0.08014228940010071, 0.02404915727674961, 0.11389496922492981, -0.043985601514577866, -0.03327532112598419, 0.18988074362277985, -0.027497529983520508, -0.15463460981845856, -0.061504196375608444, 0.058474618941545486, 0.31124165654182434, 0.16359631717205048, 0.056590791791677475, 0.028178730979561806, -0.07980256527662277, 0.16795270144939423, -0.21859487891197205, 0.14175693690776825, 0.1384148746728897, 0.07832016050815582, 0.05561110004782677, 0.06165018305182457, -0.1582195907831192, 0.0741259753704071, 0.06360235065221786, -0.23803235590457916, 0.08511461317539215, 0.12747569382190704, -0.09457990527153015, -0.029664868488907814, 0.04084431380033493, 0.2808472812175751, 0.10250014811754227, -0.0906636044383049, -0.0954691618680954, 0.12619619071483612, -0.15738177299499512, -0.026992380619049072, 0.06744570285081863, -0.1242954283952713, -0.21533825993537903, -0.32765939831733704, 0.0932316929101944, 0.45802828669548035, 0.1427803486585617, -0.1223006546497345, 0.05145176872611046, -0.07691419869661331, -0.011705752462148666, 0.13503995537757874, 0.07473813742399216, -0.10660020262002945, -0.030185680836439133, -0.151464581489563, 0.08513869345188141, 0.22275586426258087, 0.016741517931222916, -0.0830787643790245, 0.1769886314868927, 0.0008097775280475616, 0.004734015092253685, 0.11578881740570068, 0.13837945461273193, -0.17621693015098572, -0.0535091906785965, -0.12832105159759521, -0.04895767197012901, 0.11391159892082214, -0.05716712772846222, -0.003071748185902834, 0.12636929750442505, -0.1948872059583664, 0.19161786139011383, -0.003948073368519545, -0.04269222542643547, -0.02176564186811447, -0.058330997824668884, -0.12500539422035217, -0.06103627011179924, 0.11487620323896408, -0.2696804702281952, 0.16437533497810364, 0.12247853726148605, 0.04182065278291702, 0.22861924767494202, 0.05457616597414017, 0.028029367327690125, -0.029255472123622894, -0.024490872398018837, -0.143833726644516, -0.07855015248060226, 0.06323258578777313, 0.020886681973934174, 0.11031369864940643, 0.032392170280218124]"
23,23.0,,jay,"[-0.18401998281478882, 0.11320577561855316, -0.0022560548968613148, -0.012134913355112076, -0.05030016601085663, -0.03510507568717003, -0.0030231568962335587, -0.2003600299358368, 0.17445698380470276, -0.07039781659841537, 0.2460695207118988, 0.004103758838027716, -0.21154271066188812, -0.12195923924446106, 0.037181466817855835, 0.04694119468331337, -0.12089604139328003, -0.12602739036083221, -0.07404764741659164, -0.0950162336230278, 0.0533679835498333, 0.019477425143122673, 0.05546172335743904, 0.05045003816485405, -0.19523069262504578, -0.3441520035266876, -0.1029614731669426, -0.14191807806491852, 0.029469534754753113, -0.07013760507106781, 0.03387602046132088, 0.03686060011386871, -0.15710581839084625, -0.091568224132061, 0.028723351657390594, 0.09842992573976517, -0.039511654525995255, -0.02545250579714775, 0.2524023950099945, -0.0198109932243824, -0.15633396804332733, -0.010150016285479069, 0.04510807245969772, 0.3029763400554657, 0.17230643332004547, 0.017448829486966133, 0.06112536042928696, -0.08358544111251831, 0.19289760291576385, -0.18593987822532654, 0.08549584448337555, 0.14603234827518463, 0.10451515018939972, 0.028792303055524826, 0.1062425822019577, -0.12374620139598846, 0.06652486324310303, 0.11312062293291092, -0.24965868890285492, 0.07683204114437103, 0.11313672363758087, -0.13550151884555817, -0.026061397045850754, 0.0574311688542366, 0.23424872756004333, 0.09701589494943619, -0.10199426114559174, -0.10634094476699829, 0.12408854812383652, -0.13356387615203857, -0.02579282596707344, 0.10202035307884216, -0.1443847268819809, -0.2158481776714325, -0.308577299118042, 0.09593331813812256, 0.49631568789482117, 0.11275019496679306, -0.1513778120279312, 0.07155352830886841, -0.09081368893384933, -0.01938527822494507, 0.14780807495117188, 0.09973297268152237, -0.07448471337556839, -0.04621215909719467, -0.14029598236083984, 0.033932000398635864, 0.20117104053497314, 0.03662209212779999, -0.09152872860431671, 0.21574783325195312, 0.0221765898168087, 0.020990774035453796, 0.09654872119426727, 0.08404619991779327, -0.15719957649707794, -0.03955231234431267, -0.05820650979876518, -0.017595112323760986, 0.0758686512708664, -0.06251346319913864, 0.037128981202840805, 0.08115950971841812, -0.17233069241046906, 0.17800424993038177, -0.0183375533670187, 0.015599225647747517, -0.014910777099430561, -0.06293871998786926, -0.06536678969860077, -0.025889789685606956, 0.09006418287754059, -0.3137383460998535, 0.1796369105577469, 0.08829951286315918, -0.012568594887852669, 0.21000279486179352, 0.043289970606565475, 0.042243268340826035, -0.005605366080999374, 0.03547406941652298, -0.12509599328041077, -0.07782462984323502, 0.04919029399752617, 0.02156398445367813, 0.12807291746139526, 0.01011747308075428]"
24,24.0,,jay,"[-0.1319638192653656, 0.06347759068012238, -0.03731953725218773, -0.012399834580719471, -0.02202056534588337, -0.020382223650813103, -0.017855599522590637, -0.1880657970905304, 0.1982050985097885, -0.09905916452407837, 0.20141832530498505, -0.0004709046334028244, -0.18639349937438965, -0.06402148306369781, 0.08980866521596909, 0.047801755368709564, -0.1266086995601654, -0.1262570023536682, -0.059758350253105164, -0.10650014877319336, 0.02456425502896309, -0.02530871517956257, 0.059735674411058426, 0.09592066705226898, -0.21107660233974457, -0.3399386703968048, -0.140864759683609, -0.1660759150981903, 0.030623724684119225, -0.04365763068199158, 0.031822580844163895, 0.0025096223689615726, -0.1914069801568985, -0.0687345489859581, -0.0036425981670618057, 0.09559442102909088, -0.0817793756723404, -0.0510394312441349, 0.1883074939250946, -0.05174078047275543, -0.1275399923324585, -0.05585971847176552, 0.030640505254268646, 0.26335662603378296, 0.17517490684986115, 0.046641722321510315, 0.06174851581454277, -0.08305132389068604, 0.14773017168045044, -0.1919264793395996, 0.127370685338974, 0.13130824267864227, 0.017050422728061676, 0.07240929454565048, 0.05727717652916908, -0.1057872399687767, 0.0747014656662941, 0.13891232013702393, -0.2209944874048233, 0.0916958898305893, 0.11351016908884048, -0.04301341623067856, -0.057061124593019485, 0.05474931001663208, 0.2611249089241028, 0.12574362754821777, -0.12201356887817383, -0.08663558214902878, 0.11502934992313385, -0.16626350581645966, -0.02397282049059868, 0.05434224009513855, -0.16889318823814392, -0.25623565912246704, -0.32056140899658203, 0.09518194943666458, 0.46817535161972046, 0.11782495677471161, -0.1115959957242012, 0.05654947832226753, -0.08767405152320862, 0.008178583346307278, 0.1334371417760849, 0.07277317345142365, -0.0791715681552887, -0.05067015439271927, -0.133234441280365, 0.07372046262025833, 0.21391703188419342, 0.03441422060132027, -0.06720943748950958, 0.21471932530403137, -0.015376245602965355, -0.024785030633211136, 0.08032583445310593, 0.1503468006849289, -0.15346606075763702, -0.057745784521102905, -0.12090586870908737, -0.06334501504898071, 0.12423095107078552, -0.015224992297589779, -0.0054559302516281605, 0.1195012778043747, -0.18878990411758423, 0.22769153118133545, 0.004408960230648518, -0.0005172360688447952, 0.03345033526420593, -0.03883909806609154, -0.12813889980316162, -0.07304292172193527, 0.1327904909849167, -0.23439539968967438, 0.12997400760650635, 0.1068243533372879, 0.0450543574988842, 0.19670096039772034, 0.03167419508099556, 0.07430212199687958, -0.04497735574841499, 0.016964245587587357, -0.20403185486793518, -0.030306246131658554, 0.051275938749313354, 0.05615837126970291, 0.07785966247320175, 0.018979167565703392]"
25,25.0,,jay,"[-0.16330920159816742, 0.06469929963350296, 0.02600581757724285, -0.03490679711103439, -0.0988086462020874, -0.020957015454769135, -0.056482985615730286, -0.22055582702159882, 0.16071797907352448, -0.1090741977095604, 0.2243165820837021, -0.02184152603149414, -0.1756688356399536, -0.10331834852695465, 0.09422073513269424, 0.059849243611097336, -0.10435551404953003, -0.1599256694316864, -0.04006426781415939, -0.11142382025718689, -0.033810243010520935, -0.016389470547437668, 0.038455020636320114, 0.08889159560203552, -0.1535981297492981, -0.3700346052646637, -0.135955348610878, -0.14132347702980042, 0.010056192055344582, -0.021648075431585312, 0.0073697203770279884, 0.019960355013608932, -0.18600058555603027, -0.11527069658041, 0.014869432896375656, 0.13977761566638947, -0.051026880741119385, -0.06276927888393402, 0.14705505967140198, -0.06690823286771774, -0.1153845563530922, -0.046010032296180725, 0.054834071546792984, 0.24496281147003174, 0.142292782664299, 0.03119899332523346, 0.06968417763710022, -0.053951822221279144, 0.12929481267929077, -0.21205326914787292, 0.10590905696153641, 0.11462438106536865, 0.028278328478336334, 0.030193768441677094, 0.08952721953392029, -0.12306594103574753, 0.04522722214460373, 0.14569690823554993, -0.20178166031837463, 0.10719695687294006, 0.08948776125907898, -0.06824973970651627, -0.06494446843862534, 0.006630463991314173, 0.2964950203895569, 0.18498681485652924, -0.10322163999080658, -0.09980123490095139, 0.12654338777065277, -0.11936425417661667, -0.07021088898181915, 0.030534394085407257, -0.16013552248477936, -0.20243199169635773, -0.32572799921035767, 0.09480877220630646, 0.46528926491737366, 0.10537383705377579, -0.16428254544734955, 0.043119121342897415, -0.09016897529363632, 0.022112084552645683, 0.0905366763472557, 0.06845109164714813, -0.054881222546100616, -0.025998294353485107, -0.13474661111831665, 0.03874097019433975, 0.19761574268341064, 0.05165819078683853, -0.054045192897319794, 0.22726960480213165, -0.015274444594979286, 0.016017315909266472, 0.11006446182727814, 0.13998985290527344, -0.12752364575862885, -0.07957357168197632, -0.14660072326660156, -0.06651485711336136, 0.12840768694877625, -0.03105708584189415, 0.008656204678118229, 0.1083669513463974, -0.19743970036506653, 0.18037082254886627, -0.014260765165090561, 0.003488874062895775, 0.015413446351885796, -0.04452543333172798, -0.07444737106561661, -0.03993051126599312, 0.1474303901195526, -0.2557123005390167, 0.14603614807128906, 0.11546827107667923, 0.030054451897740364, 0.22336497902870178, 0.04483789578080177, 0.03969741612672806, -0.029141806066036224, -0.020195823162794113, -0.14324314892292023, -0.07177165895700455, 0.021355854347348213, 0.02454286254942417, 0.05331556499004364, 0.07118648290634155]"
26,26.0,,jay,"[-0.1418011486530304, 0.06794732064008713, 0.007839969359338284, -0.01488935574889183, -0.05305641517043114, -0.041017014533281326, -0.06353863328695297, -0.212113618850708, 0.154570072889328, -0.10657612979412079, 0.22061404585838318, -0.01450043823570013, -0.16753138601779938, -0.10136446356773376, 0.0720401331782341, 0.0577436126768589, -0.14702576398849487, -0.1269633173942566, -0.03962201997637749, -0.09313496947288513, -0.006819394417107105, -0.015685558319091797, 0.07844000309705734, 0.0510975606739521, -0.14634284377098083, -0.3616552948951721, -0.1241687685251236, -0.17488351464271545, 0.02850978448987007, -0.029263434931635857, 0.011526020243763924, -0.00766655383631587, -0.15905386209487915, -0.08215175569057465, 0.00021692924201488495, 0.0922808051109314, -0.0708436444401741, -0.05237176641821861, 0.18644997477531433, -0.06547030061483383, -0.1344243437051773, -0.04562600329518318, 0.030645884573459625, 0.25265175104141235, 0.16802234947681427, 0.047436390072107315, 0.054364822804927826, -0.09140559285879135, 0.14418861269950867, -0.23252975940704346, 0.1256021410226822, 0.11799822002649307, 0.02812229096889496, 0.04199973866343498, 0.10391850024461746, -0.11410300433635712, 0.06663794070482254, 0.10268203914165497, -0.1908196359872818, 0.08581593632698059, 0.1008358746767044, -0.032376743853092194, -0.02563442848622799, 0.035279881209135056, 0.30258581042289734, 0.15912304818630219, -0.10666856914758682, -0.05944439023733139, 0.10133988410234451, -0.1289254128932953, -0.055716533213853836, 0.03832479938864708, -0.1524728387594223, -0.23320206999778748, -0.3256392180919647, 0.07289863377809525, 0.4508545398712158, 0.11972250789403915, -0.14717379212379456, 0.04291907697916031, -0.09342742711305618, 0.01680760830640793, 0.15396203100681305, 0.08404885977506638, -0.07342512905597687, -0.03360745310783386, -0.1278625875711441, 0.03376292809844017, 0.19229312241077423, -0.004689577966928482, -0.08225265890359879, 0.21552561223506927, -0.014914900064468384, 0.025455264374613762, 0.09394184499979019, 0.12258601188659668, -0.11606056243181229, -0.05911866948008537, -0.13986676931381226, -0.0535077229142189, 0.14364618062973022, -0.008800295181572437, 0.007219783030450344, 0.11099088191986084, -0.1800539493560791, 0.16275285184383392, -0.0017326034139841795, -0.00689797755330801, 0.03979475051164627, -0.05192705988883972, -0.08141561597585678, -0.05760238692164421, 0.12588535249233246, -0.24329015612602234, 0.16964863240718842, 0.1181739866733551, 0.029312971979379654, 0.21857915818691254, 0.0436568446457386, 0.039542414247989655, -0.04245214909315109, -0.006320063024759293, -0.1501408964395523, -0.04093529284000397, 0.03695829212665558, 0.07088886201381683, 0.058315955102443695, 0.04438348114490509]"
27,27.0,,jay,"[-0.12677203118801117, 0.0759812667965889, -0.03056742623448372, 0.0269380584359169, -0.06757215410470963, -0.03953976184129715, -0.046491507440805435, -0.19846446812152863, 0.1751530021429062, -0.12735643982887268, 0.2107737809419632, -0.03796080872416496, -0.19356413185596466, -0.10971984267234802, 0.09050895273685455, 0.06915433704853058, -0.13871271908283234, -0.149606853723526, -0.06916505843400955, -0.09670461714267731, -0.017205292358994484, -0.033098429441452026, 0.058669984340667725, 0.0520666167140007, -0.17009921371936798, -0.37576624751091003, -0.10467793792486191, -0.19457337260246277, 0.03586104139685631, -0.045817725360393524, -0.0213678739964962, 0.0038899623323231936, -0.155689999461174, -0.09638766944408417, 0.015584209002554417, 0.1005992740392685, -0.05652058497071266, -0.029166970402002335, 0.1906905323266983, -0.058733779937028885, -0.14695687592029572, -0.036004286259412766, 0.026995718479156494, 0.2591612637042999, 0.17149999737739563, 0.04539019986987114, 0.06010584533214569, -0.08914867043495178, 0.15823842585086823, -0.23202568292617798, 0.14972667396068573, 0.10739211738109589, 0.06528347730636597, 0.052380602806806564, 0.11187824606895447, -0.14081335067749023, 0.02580936811864376, 0.0949859768152237, -0.19922305643558502, 0.09170672297477722, 0.10225175321102142, -0.029842287302017212, -0.05761086940765381, 0.03501279652118683, 0.3037397563457489, 0.15952205657958984, -0.09677929431200027, -0.06182749569416046, 0.13093659281730652, -0.1487448513507843, -0.027607567608356476, 0.04032561182975769, -0.13944748044013977, -0.22529223561286926, -0.3088844120502472, 0.08167891204357147, 0.4536632299423218, 0.11108913272619247, -0.1476641744375229, 0.03354979678988457, -0.08436331897974014, -0.0071321395225822926, 0.11182764172554016, 0.07151329517364502, -0.07013929635286331, -0.031108137220144272, -0.11548635363578796, 0.05661793053150177, 0.20262129604816437, -0.018047446385025978, -0.06079727038741112, 0.20242413878440857, -0.022593166679143906, -0.003425091505050659, 0.09665946662425995, 0.10173939168453217, -0.13224442303180695, -0.08347361534833908, -0.12800002098083496, -0.07998968660831451, 0.15251846611499786, -0.04963543638586998, -0.0024178302846848965, 0.08167138695716858, -0.1947791874408722, 0.16151148080825806, -0.012592284940183163, -0.01605006493628025, 0.035034991800785065, -0.04560234770178795, -0.07772395759820938, -0.04767441377043724, 0.14702904224395752, -0.24132052063941956, 0.18957462906837463, 0.10197118669748306, 0.033579349517822266, 0.22154322266578674, 0.010484707541763783, 0.03736136853694916, -0.02770744450390339, -0.004301063716411591, -0.15003442764282227, -0.06333461403846741, 0.03234509378671646, 0.06843407452106476, 0.05312870815396309, 0.04317173361778259]"
28,28.0,,jay,"[-0.11070854961872101, 0.06837692856788635, -0.021609289571642876, 0.0018002812284976244, -0.07538105547428131, -0.0321875661611557, -0.061123836785554886, -0.1901625394821167, 0.17155569791793823, -0.09467341750860214, 0.1975967437028885, -0.03849169239401817, -0.19217869639396667, -0.10638391226530075, 0.0812215507030487, 0.05935637652873993, -0.1355632096529007, -0.12352685630321503, -0.04316854104399681, -0.09194092452526093, -0.01517073530703783, 0.002110222587361932, 0.10246948152780533, 0.03209451958537102, -0.13780324161052704, -0.3911449909210205, -0.11939866840839386, -0.19274860620498657, 0.08476284146308899, -0.043968722224235535, -0.015047846361994743, 0.033492863178253174, -0.1619008183479309, -0.07926851511001587, 0.0027199694886803627, 0.05656355246901512, -0.06357777118682861, -0.043444931507110596, 0.19544675946235657, -0.011245916597545147, -0.16134366393089294, -0.0610370859503746, 0.013809537515044212, 0.24642716348171234, 0.17538101971149445, 0.031234869733452797, 0.06946432590484619, -0.10107917338609695, 0.1279974728822708, -0.21548350155353546, 0.14538028836250305, 0.1307099312543869, 0.044850267469882965, 0.029338503256440163, 0.11782126873731613, -0.11608650535345078, 0.029404880478978157, 0.08586087822914124, -0.21145914494991302, 0.09468773007392883, 0.1108633279800415, -0.0017558839172124863, -0.057523202151060104, 0.027734780684113503, 0.27839434146881104, 0.156044602394104, -0.0882798284292221, -0.0766318067908287, 0.10579982399940491, -0.14397017657756805, -0.03607519343495369, 0.07359379529953003, -0.14131522178649902, -0.21926212310791016, -0.31380560994148254, 0.06689181923866272, 0.42820829153060913, 0.10693272203207016, -0.13346099853515625, 0.03695196658372879, -0.08171995729207993, -0.03173290193080902, 0.1285378783941269, 0.09264826774597168, -0.09035985916852951, -0.02217613346874714, -0.10413503646850586, 0.04008125513792038, 0.17182955145835876, -0.027794508263468742, -0.06795169413089752, 0.21251237392425537, -0.026978135108947754, 0.014658329077064991, 0.07924790680408478, 0.12989719212055206, -0.13424819707870483, -0.08566722273826599, -0.12674644589424133, -0.10267598927021027, 0.14887844026088715, -0.035623274743556976, -0.008998401463031769, 0.09893125295639038, -0.18625590205192566, 0.15613293647766113, -0.006288949400186539, -0.03929849714040756, 0.033868372440338135, -0.08175764977931976, -0.05088835954666138, -0.04771320894360542, 0.12988322973251343, -0.23185788094997406, 0.16115498542785645, 0.09989488124847412, 0.027889305725693703, 0.20611266791820526, 0.023159600794315338, 0.03485438972711563, -0.04321036487817764, -0.024678830057382584, -0.13045476377010345, -0.04852202162146568, 0.035180311650037766, 0.07135136425495148, 0.023414701223373413, 0.020590219646692276]"
29,29.0,,jay,"[-0.15431572496891022, 0.04516494274139404, -0.04859853908419609, -0.002741478616371751, -0.0855049341917038, -0.06529449671506882, -0.043805740773677826, -0.19981592893600464, 0.15358266234397888, -0.12212050706148148, 0.16725479066371918, -0.027622463181614876, -0.16765867173671722, -0.08679283410310745, 0.06714940071105957, 0.08663259446620941, -0.1935664713382721, -0.09943577647209167, -0.05190521478652954, -0.0929536297917366, 1.3873446732759476e-05, 0.009553457610309124, 0.07785327732563019, 0.04048478603363037, -0.1381281316280365, -0.34928709268569946, -0.11005760729312897, -0.18735872209072113, 0.05886534973978996, -0.033466193825006485, 0.0016288617625832558, 0.04472802206873894, -0.19287502765655518, -0.05835212022066116, -0.020900899544358253, 0.07155793160200119, -0.04915594682097435, -0.03815349191427231, 0.19097182154655457, -0.00953507237136364, -0.18784691393375397, -0.04513632133603096, 0.04495680332183838, 0.21832162141799927, 0.21081440150737762, 0.00787114817649126, 0.018019909039139748, -0.06490615755319595, 0.15931501984596252, -0.20208603143692017, 0.10959120094776154, 0.09309874475002289, 0.09259676188230515, 0.014207243919372559, 0.08777473121881485, -0.1048622652888298, 0.04234611243009567, 0.07238200306892395, -0.19362351298332214, 0.06120951473712921, 0.11416265368461609, -0.06450655311346054, -0.036723047494888306, 0.05551551282405853, 0.260699599981308, 0.12430666387081146, -0.08898831903934479, -0.04038732498884201, 0.11376358568668365, -0.1547286957502365, -0.04073783755302429, 0.05148443579673767, -0.11788167804479599, -0.20653626322746277, -0.34204503893852234, 0.04009130597114563, 0.4209064245223999, 0.09870631247758865, -0.11510784178972244, 0.048295147716999054, -0.0771709680557251, -0.04877341911196709, 0.11869610100984573, 0.12847033143043518, -0.08582893013954163, -0.02970009669661522, -0.10542278736829758, 0.04657307639718056, 0.18463031947612762, -0.010219011455774307, -0.05677642300724983, 0.23083020746707916, -0.027143288403749466, 0.008559467270970345, 0.05330343917012215, 0.09647279977798462, -0.128743514418602, -0.1097443625330925, -0.07863561064004898, -0.09938060492277145, 0.1370743215084076, -0.06181739643216133, -0.021508360281586647, 0.1225583627820015, -0.19672100245952606, 0.15062114596366882, -0.01877341791987419, -0.009365412406623363, 0.037193916738033295, -0.07191792130470276, -0.041288163512945175, -0.03464701026678085, 0.09851451963186264, -0.19475631415843964, 0.14792625606060028, 0.09464982897043228, -0.01930742897093296, 0.1971595734357834, 0.024797743186354637, 0.03539850190281868, -0.0652879998087883, -0.007962417788803577, -0.1688939929008484, -0.054314129054546356, 0.0610710047185421, 0.051469117403030396, 0.07435613125562668, 0.03702373802661896]"
